route,locale,page_type,compliance_tier,audit_status,audit_score,target_source,target_cluster,primary_keyword,secondary_keywords,suggested_title,suggested_h1,suggested_h2,current_title_hit,current_h1_hit,current_h2_hit,current_body_hit,next_action
/ru/accessories/fc-bt4,ru,accessory_detail,normal,partial,70,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Высокоэнергетическая твердотельная батарея для БПЛА FC-BT4,drone accessories | UAV components | industrial UAV parts,Высокоэнергетическая Твердотельная Батарея Для БПЛА FC-BT4 | N-TET,Высокоэнергетическая Твердотельная Батарея Для БПЛА FC-BT4,Высокоэнергетическая Твердотельная Батарея Для БПЛА FC-BT4 Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-btg,ru,accessory_detail,normal,partial,70,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Учебная твердотельная батарея для БПЛА FC-BTG,drone accessories | UAV components | industrial UAV parts,Учебная Твердотельная Батарея Для БПЛА FC-BTG | N-TET,Учебная Твердотельная Батарея Для БПЛА FC-BTG,Учебная Твердотельная Батарея Для БПЛА FC-BTG Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-c2d-propeller,ru,accessory_detail,normal,partial,70,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Пропеллер БПЛА FC-C2D,drone accessories | UAV components | industrial UAV parts,Пропеллер БПЛА FC-C2D | N-TET,Пропеллер БПЛА FC-C2D,Пропеллер БПЛА FC-C2D Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-c2e-propeller,ru,accessory_detail,normal,partial,70,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Пропеллер БПЛА FC-C2E,drone accessories | UAV components | industrial UAV parts,Пропеллер БПЛА FC-C2E | N-TET,Пропеллер БПЛА FC-C2E,Пропеллер БПЛА FC-C2E Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-c2t-propeller,ru,accessory_detail,normal,partial,70,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Пропеллер БПЛА FC-C2T,drone accessories | UAV components | industrial UAV parts,Пропеллер БПЛА FC-C2T | N-TET,Пропеллер БПЛА FC-C2T,Пропеллер БПЛА FC-C2T Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-c2u-propeller,ru,accessory_detail,normal,partial,70,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Пропеллер БПЛА FC-C2U,drone accessories | UAV components | industrial UAV parts,Пропеллер БПЛА FC-C2U | N-TET,Пропеллер БПЛА FC-C2U,Пропеллер БПЛА FC-C2U Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-c2ud-propeller,ru,accessory_detail,normal,partial,70,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Пропеллер БПЛА FC-C2UD,drone accessories | UAV components | industrial UAV parts,Пропеллер БПЛА FC-C2UD | N-TET,Пропеллер БПЛА FC-C2UD,Пропеллер БПЛА FC-C2UD Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-fdj-111,ru,accessory_detail,normal,strong,85,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Двигатель БПЛА FC-FDJ-111,drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-FDJ-111 | N-TET,Двигатель БПЛА FC-FDJ-111,Двигатель БПЛА FC-FDJ-111 Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-fdj-120,ru,accessory_detail,normal,strong,85,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Двигатель БПЛА FC-FDJ-120,drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-FDJ-120 | N-TET,Двигатель БПЛА FC-FDJ-120,Двигатель БПЛА FC-FDJ-120 Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-fdj-120hd,ru,accessory_detail,normal,strong,85,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Двигатель БПЛА FC-FDJ-120HD,drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-FDJ-120HD | N-TET,Двигатель БПЛА FC-FDJ-120HD,Двигатель БПЛА FC-FDJ-120HD Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-fdj-170,ru,accessory_detail,normal,strong,85,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Двигатель БПЛА FC-FDJ-170,drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-FDJ-170 | N-TET,Двигатель БПЛА FC-FDJ-170,Двигатель БПЛА FC-FDJ-170 Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-fdj-200,ru,accessory_detail,normal,strong,85,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Двигатель БПЛА FC-FDJ-200,drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-FDJ-200 | N-TET,Двигатель БПЛА FC-FDJ-200,Двигатель БПЛА FC-FDJ-200 Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-fdj-222,ru,accessory_detail,normal,strong,85,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Двигатель БПЛА FC-FDJ-222,drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-FDJ-222 | N-TET,Двигатель БПЛА FC-FDJ-222,Двигатель БПЛА FC-FDJ-222 Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-fdj-430,ru,accessory_detail,normal,strong,85,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Двигатель БПЛА FC-FDJ-430,drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-FDJ-430 | N-TET,Двигатель БПЛА FC-FDJ-430,Двигатель БПЛА FC-FDJ-430 Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-fdj-55,ru,accessory_detail,normal,strong,85,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Двигатель БПЛА FC-FDJ-55,drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-FDJ-55 | N-TET,Двигатель БПЛА FC-FDJ-55,Двигатель БПЛА FC-FDJ-55 Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-fdj-60,ru,accessory_detail,normal,strong,85,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Двигатель БПЛА FC-FDJ-60,drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-FDJ-60 | N-TET,Двигатель БПЛА FC-FDJ-60,Двигатель БПЛА FC-FDJ-60 Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-fdj-61,ru,accessory_detail,normal,strong,85,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Двигатель БПЛА FC-FDJ-61,drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-FDJ-61 | N-TET,Двигатель БПЛА FC-FDJ-61,Двигатель БПЛА FC-FDJ-61 Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-fdj-70hd,ru,accessory_detail,normal,strong,85,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Двигатель БПЛА FC-FDJ-70HD,drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-FDJ-70HD | N-TET,Двигатель БПЛА FC-FDJ-70HD,Двигатель БПЛА FC-FDJ-70HD Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-fdj-85,ru,accessory_detail,normal,strong,85,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Двигатель БПЛА FC-FDJ-85,drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-FDJ-85 | N-TET,Двигатель БПЛА FC-FDJ-85,Двигатель БПЛА FC-FDJ-85 Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-l10tr-three-light-gimbal,ru,accessory_detail,normal,strong,85,google_ads_keyword_library_unplanned,General Drone/UAV Broad,FC-L10TR электрооптический подвес,drone accessories | UAV components | industrial UAV parts,FC-L10TR Электрооптический Подвес | N-TET,FC-L10TR Электрооптический Подвес,FC-L10TR Электрооптический Подвес Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-l40-smart-optical-pod,ru,accessory_detail,normal,strong,85,google_ads_keyword_library_unplanned,General Drone/UAV Broad,FC-L40 электрооптический подвес,drone accessories | UAV components | industrial UAV parts,FC-L40 Электрооптический Подвес | N-TET,FC-L40 Электрооптический Подвес,FC-L40 Электрооптический Подвес Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-l40t-dual-light-gimbal,ru,accessory_detail,normal,strong,85,google_ads_keyword_library_unplanned,General Drone/UAV Broad,FC-L40T электрооптический подвес,drone accessories | UAV components | industrial UAV parts,FC-L40T Электрооптический Подвес | N-TET,FC-L40T Электрооптический Подвес,FC-L40T Электрооптический Подвес Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-l40tr-smart-optical-pod,ru,accessory_detail,normal,strong,85,google_ads_keyword_library_unplanned,General Drone/UAV Broad,FC-L40TR электрооптический подвес,drone accessories | UAV components | industrial UAV parts,FC-L40TR Электрооптический Подвес | N-TET,FC-L40TR Электрооптический Подвес,FC-L40TR Электрооптический Подвес Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-l50-smart-optical-pod,ru,accessory_detail,normal,strong,85,google_ads_keyword_library_unplanned,General Drone/UAV Broad,FC-L50 электрооптический подвес,drone accessories | UAV components | industrial UAV parts,FC-L50 Электрооптический Подвес | N-TET,FC-L50 Электрооптический Подвес,FC-L50 Электрооптический Подвес Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-ln100-dual-light-gimbal,ru,accessory_detail,normal,strong,85,google_ads_keyword_library_unplanned,General Drone/UAV Broad,FC-LN100 электрооптический подвес,drone accessories | UAV components | industrial UAV parts,FC-LN100 Электрооптический Подвес | N-TET,FC-LN100 Электрооптический Подвес,FC-LN100 Электрооптический Подвес Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-ln95-dual-light-gimbal,ru,accessory_detail,normal,strong,85,google_ads_keyword_library_unplanned,General Drone/UAV Broad,FC-LN95 электрооптический подвес,drone accessories | UAV components | industrial UAV parts,FC-LN95 Электрооптический Подвес | N-TET,FC-LN95 Электрооптический Подвес,FC-LN95 Электрооптический Подвес Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-max-5330,ru,accessory_detail,normal,strong,85,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Двигатель БПЛА FC-MAX 5330,drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-MAX 5330 | N-TET,Двигатель БПЛА FC-MAX 5330,Двигатель БПЛА FC-MAX 5330 Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-mesh-100,ru,accessory_detail,normal,partial,70,google_ads_keyword_library_unplanned,General Drone/UAV Broad,FC-Mesh-100 канал передачи данных БПЛА,drone accessories | UAV components | industrial UAV parts,FC-Mesh-100 Канал Передачи Данных БПЛА | N-TET,FC-Mesh-100 Канал Передачи Данных БПЛА,FC-Mesh-100 Канал Передачи Данных БПЛА Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
