route,locale,audit_status,audit_score,primary_keyword,seo_keywords,current_title,current_h1,current_h2,title_hit,description_hit,h1_hit,h2_hit,body_hit,keyword_density_pct,next_action
/ru/accessories/fc-rm30,ru,strong,100,Двигатель БПЛА FC-RM30,Двигатель БПЛА FC-RM30 | drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-RM30 | N-TET Drone Accessories,Двигатель БПЛА FC-RM30,Двигатель БПЛА FC-RM30 Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП | Связанные страницы,true,true,true,true,true,0.149,保持当前本地化关键词落地
/ru/accessories/fc-sjl-100,ru,strong,85,FC-SJL-100 канал передачи данных БПЛА,FC-SJL-100 канал передачи данных БПЛА | drone accessories | UAV components | industrial UAV parts,FC-SJL-100 канал передачи данных БПЛА | N-TET Drone Accessories,FC-SJL-100 канал передачи данных БПЛА,FC-SJL-100 канал передачи данных БПЛА Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП | Связанные страницы,true,false,true,true,true,0.385,保持当前本地化关键词落地
/ru/accessories/fc-sjl-200,ru,strong,85,FC-SJL-200 канал передачи данных БПЛА,FC-SJL-200 канал передачи данных БПЛА | drone accessories | UAV components | industrial UAV parts,FC-SJL-200 канал передачи данных БПЛА | N-TET Drone Accessories,FC-SJL-200 канал передачи данных БПЛА,FC-SJL-200 канал передачи данных БПЛА Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП | Связанные страницы,true,false,true,true,true,0.384,保持当前本地化关键词落地
/ru/accessories/fc-sjl-30,ru,strong,85,FC-SJL-30 канал передачи данных БПЛА,FC-SJL-30 канал передачи данных БПЛА | drone accessories | UAV components | industrial UAV parts,FC-SJL-30 канал передачи данных БПЛА | N-TET Drone Accessories,FC-SJL-30 канал передачи данных БПЛА,FC-SJL-30 канал передачи данных БПЛА Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП | Связанные страницы,true,false,true,true,true,0.374,保持当前本地化关键词落地
/ru/accessories/fc-sjl-380,ru,strong,85,FC-SJL-380 канал передачи данных БПЛА,FC-SJL-380 канал передачи данных БПЛА | drone accessories | UAV components | industrial UAV parts,FC-SJL-380 канал передачи данных БПЛА | N-TET Drone Accessories,FC-SJL-380 канал передачи данных БПЛА,FC-SJL-380 канал передачи данных БПЛА Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП | Связанные страницы,true,false,true,true,true,0.383,保持当前本地化关键词落地
/ru/accessories/fc-sjl-50,ru,strong,85,FC-SJL-50 канал передачи данных БПЛА,FC-SJL-50 канал передачи данных БПЛА | drone accessories | UAV components | industrial UAV parts,FC-SJL-50 канал передачи данных БПЛА | N-TET Drone Accessories,FC-SJL-50 канал передачи данных БПЛА,FC-SJL-50 канал передачи данных БПЛА Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП | Связанные страницы,true,false,true,true,true,0.376,保持当前本地化关键词落地
/ru/accessories/fc-u10-pro,ru,strong,85,Полетный контроллер FC-U10-PRO,Полетный контроллер FC-U10-PRO | drone accessories | UAV components | industrial UAV parts,Полетный контроллер FC-U10-PRO | N-TET Drone Accessories,Полетный контроллер FC-U10-PRO,Полетный контроллер FC-U10-PRO Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП | Связанные страницы,true,false,true,true,true,0.458,保持当前本地化关键词落地
/ru/accessories/fc-u110,ru,strong,100,Двигатель БПЛА FC-U110,Двигатель БПЛА FC-U110 | drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-U110 | N-TET Drone Accessories,Двигатель БПЛА FC-U110,Двигатель БПЛА FC-U110 Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП | Связанные страницы,true,true,true,true,true,0.157,保持当前本地化关键词落地
/ru/accessories/fc-u12,ru,strong,85,Полетный контроллер FC-U12,Полетный контроллер FC-U12 | drone accessories | UAV components | industrial UAV parts,Полетный контроллер FC-U12 | N-TET Drone Accessories,Полетный контроллер FC-U12,Полетный контроллер FC-U12 Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП | Связанные страницы,true,false,true,true,true,0.460,保持当前本地化关键词落地
/ru/accessories/fc-u8013,ru,strong,100,Двигатель БПЛА FC-U8013,Двигатель БПЛА FC-U8013 | drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-U8013 | N-TET Drone Accessories,Двигатель БПЛА FC-U8013,Двигатель БПЛА FC-U8013 Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП | Связанные страницы,true,true,true,true,true,0.468,保持当前本地化关键词落地
/ru/accessories/fc-u9-ag,ru,strong,85,Аграрный полетный контроллер FC-U9-AG,Аграрный полетный контроллер FC-U9-AG | drone accessories | UAV components | industrial UAV parts,Аграрный полетный контроллер FC-U9-AG | N-TET Drone Accessories,Аграрный полетный контроллер FC-U9-AG,Аграрный полетный контроллер FC-U9-AG Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП | Связанные страницы,true,false,true,true,true,0.437,保持当前本地化关键词落地
