route,locale,page_type,keyword_status,keyword_score,primary_keyword,audit_scope,words,content_paragraphs,h1_count,h2_count,h3_count,image_count,missing_alt_count,internal_links,descriptive_internal_links,schema_types,search_intent_score,content_quality_score,experience_score,expertise_score,authority_score,trust_score,eeat_score,ai_citation_score,priority,issues,recommendations,title,h1,h2,file
/es/media/overseas-uav-project-handover-checklist-2026,es,media_article,partial,70,Entrega de un proyecto UAV internacional: lista de comprobación para repuestos,partial_keyword_page,1033,12,1,6,4,21,0,99,97,Organization | ContactPoint | WebSite | Article | BreadcrumbList | ListItem,89,82,20,25,20,25,90,78,P3 保持监测,内容深度不足：正文约 1033 词，建议 1200+; 缺少页面类型应有证据：hasStats; 媒体文章缺少作者/编辑责任信号,补充搜索意图段落：适用场景、采购/部署关注点、限制条件和下一步行动; 按页面类型补齐证据模块，而不是继续堆关键词; 增加作者、编辑或 N-TET 技术团队署名及审核说明,"Entrega de un proyecto UAV internacional: lista de comprobación para repuestos, cargas útiles y formación | N-TET","Entrega de un proyecto UAV internacional: lista de comprobación para repuestos, cargas útiles y formación",What should be checked before dispatch? | How buyers can reduce delays | ¡Consigue una defensa experta con drones! | What should be checked before dispatch? | How buyers can reduce delays | ¡Consigue una defensa experta con drones!,.next-five-pages-v2/server/app/es/media/overseas-uav-project-handover-checklist-2026.html
/es/media/power-line-inspection-drone-guide-2026,es,media_article,strong,85,Power Line Inspection Drone: UAV Operations for Utility Corridors and Transmission Towers,full_inventory,3633,48,1,20,14,21,0,111,109,Organization | ContactPoint | WebSite | Article | BreadcrumbList | ListItem,100,100,25,25,20,25,95,100,P3 保持监测,,,Power Line Inspection Drone: UAV Operations for Utility Corridors and Transmission Towers | N-TET,Power Line Inspection Drone: UAV Operations for Utility Corridors and Transmission Towers,"What is a power line inspection drone? | Why utilities use drones for power line inspection | Power line drone inspection process | Which UAV platform fits each inspection task? | Payload selection: visible-light, thermal infrared, and LiDAR | What should a utility inspection report include? | N-TET system fit: corridor, tower, and substation inspection | Deployment checklist before procurement",.next-five-pages-v2/server/app/es/media/power-line-inspection-drone-guide-2026.html
/es/media/project-inquiry-review-low-altitude-monitoring-2026,es,media_article,strong,85,Dentro de N-TET: qué comprobamos antes de una propuesta C-UAS de baja altitud,full_inventory,1267,16,1,8,4,21,0,99,97,Organization | ContactPoint | WebSite | Article | BreadcrumbList | ListItem,93,95,20,25,20,25,90,78,P3 保持监测,缺少页面类型应有证据：hasStats; 媒体文章缺少作者/编辑责任信号,按页面类型补齐证据模块，而不是继续堆关键词; 增加作者、编辑或 N-TET 技术团队署名及审核说明,Dentro de N-TET: qué comprobamos antes de una propuesta C-UAS de baja altitud,Dentro de N-TET: qué comprobamos antes de una propuesta C-UAS de baja altitud,"Site context comes before equipment selection | We separate detection, confirmation, and response | What N-TET asks for during early review | ¡Consigue una defensa experta con drones! | Site context comes before equipment selection | We separate detection, confirmation, and response | What N-TET asks for during early review | ¡Consigue una defensa experta con drones!",.next-five-pages-v2/server/app/es/media/project-inquiry-review-low-altitude-monitoring-2026.html
/es/media/radar-rf-optical-nuisance-alert-reduction-2026,es,media_article,strong,85,Radar,full_inventory,1265,16,1,8,4,21,0,99,97,Organization | ContactPoint | WebSite | Article | BreadcrumbList | ListItem,93,95,20,25,20,25,90,78,P3 保持监测,缺少页面类型应有证据：hasStats,按页面类型补齐证据模块，而不是继续堆关键词,"Radar, RF y EO/IR: notas prácticas para reducir falsas alertas | N-TET","Radar, RF y EO/IR: notas prácticas para reducir falsas alertas",One sensor rarely tells the full story | False-alert reduction is an operating discipline | Questions to ask during tuning | ¡Consigue una defensa experta con drones! | One sensor rarely tells the full story | False-alert reduction is an operating discipline | Questions to ask during tuning | ¡Consigue una defensa experta con drones!,.next-five-pages-v2/server/app/es/media/radar-rf-optical-nuisance-alert-reduction-2026.html
/es/media/remote-id-rf-detection-complementary-2025,es,media_article,partial,70,Remote ID y detección RF: por qué la vigilancia necesita ambas,partial_keyword_page,1615,18,1,8,4,21,0,103,101,Organization | ContactPoint | WebSite | Article | BreadcrumbList | ListItem,93,95,20,25,20,25,90,78,P3 保持监测,缺少页面类型应有证据：hasStats; 媒体文章缺少作者/编辑责任信号,按页面类型补齐证据模块，而不是继续堆关键词; 增加作者、编辑或 N-TET 技术团队署名及审核说明,Remote ID y detección RF: por qué la vigilancia necesita ambas | N-TET,Remote ID y detección RF: por qué la vigilancia necesita ambas,What can Remote ID contribute? | What can RF detection contribute? | How should the two data sources work together? | ¡Consigue una defensa experta con drones! | What can Remote ID contribute? | What can RF detection contribute? | How should the two data sources work together? | ¡Consigue una defensa experta con drones!,.next-five-pages-v2/server/app/es/media/remote-id-rf-detection-complementary-2025.html
/es/media/site-photo-review-before-system-layout-2026,es,media_article,partial,70,Dentro de N-TET: cómo revisamos las fotos del emplazamiento antes de diseñar C-UAS,partial_keyword_page,1263,16,1,8,4,21,0,99,97,Organization | ContactPoint | WebSite | Article | BreadcrumbList | ListItem,93,95,20,19,20,25,84,78,P3 保持监测,缺少页面类型应有证据：hasStats; 媒体文章缺少作者/编辑责任信号,按页面类型补齐证据模块，而不是继续堆关键词; 增加作者、编辑或 N-TET 技术团队署名及审核说明,Dentro de N-TET: cómo revisamos las fotos del emplazamiento antes de diseñar C-UAS,Dentro de N-TET: cómo revisamos las fotos del emplazamiento antes de diseñar C-UAS,Photos reveal what maps can miss | How photos support C-UAS layout decisions | Useful photos to prepare | ¡Consigue una defensa experta con drones! | Photos reveal what maps can miss | How photos support C-UAS layout decisions | Useful photos to prepare | ¡Consigue una defensa experta con drones!,.next-five-pages-v2/server/app/es/media/site-photo-review-before-system-layout-2026.html
/es/media/tethered-uav-persistent-surveillance-2026,es,media_article,strong,85,Cautivo UAV: Continuous Aerial monitoreo for Events and remoto Sites,full_inventory,679,8,1,2,6,21,0,99,97,Organization | ContactPoint | WebSite | Article | BreadcrumbList | ListItem,78,74,20,11,20,25,76,71,P2 建议增强,内容深度不足：正文约 679 词，建议 1200+; H2 结构偏薄; 缺少页面类型应有证据：hasStats; 媒体文章缺少作者/编辑责任信号,补充搜索意图段落：适用场景、采购/部署关注点、限制条件和下一步行动; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 增加作者、编辑或 N-TET 技术团队署名及审核说明,Cautivo UAV: Continuous Aerial monitoreo for Events and remoto Sites | N-TET,Cautivo UAV: Continuous Aerial monitoreo for Events and remoto Sites,¡Consigue una defensa experta con drones! | ¡Consigue una defensa experta con drones!,.next-five-pages-v2/server/app/es/media/tethered-uav-persistent-surveillance-2026.html
/es/media/weather-terrain-urban-clutter-drone-detection-2025,es,media_article,partial,70,Cómo afectan el clima,partial_keyword_page,1597,18,1,10,4,21,0,101,99,Organization | ContactPoint | WebSite | Article | BreadcrumbList | ListItem,93,95,20,25,20,25,90,78,P3 保持监测,缺少页面类型应有证据：hasStats; 媒体文章缺少作者/编辑责任信号,按页面类型补齐证据模块，而不是继续堆关键词; 增加作者、编辑或 N-TET 技术团队署名及审核说明,"Cómo afectan el clima, el terreno y el entorno urbano a la detección | N-TET","Cómo afectan el clima, el terreno y el entorno urbano a la detección",How does weather change the picture? | What does terrain hide? | Why is an urban or industrial site difficult? | What should buyers ask for? | ¡Consigue una defensa experta con drones! | How does weather change the picture? | What does terrain hide? | Why is an urban or industrial site difficult?,.next-five-pages-v2/server/app/es/media/weather-terrain-urban-clutter-drone-detection-2025.html
/es/privacy-policy,es,other,partial,65,Política de privacidad | N-TET,partial_keyword_page,1502,22,2,20,4,19,0,97,95,Organization | ContactPoint | WebSite,85,90,20,14,15,21,70,60,P1 需要补内容,缺少页面类型应有证据：hasWorkflow,按页面类型补齐证据模块，而不是继续堆关键词,Política de privacidad | N-TET,Política de privacidad | Política de privacidad,"1. Alcance e identidad del responsable | 2. Información que recopilamos | 3. Cómo utilizamos la información | 4. Cookies, analítica y servicios de terceros | 5. Cesiones y transferencias internacionales | 6. Conservación y seguridad | 7. Sus opciones y solicitudes | 8. Menores",.next-five-pages-v2/server/app/es/privacy-policy.html
/es/products,es,product_list,weak,45,sistemas UAV industriales,high_value_es,761,7,1,6,24,41,1,113,111,Organization | ContactPoint | WebSite,100,100,20,20,15,21,76,52,P1 需要补内容,图片 alt 缺失 1/41; 缺少 FAQ / 采购问题解答模块,给关键图片补充描述性 alt，保持与页面实体和应用场景一致; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Sistemas UAV industriales y equipos de campo | Productos N-TET,Equipo C-UAS profesional,Dispositivos C-UAS portátiles | Sistemas C-UAS de sitio fijo | C-UAS montado en vehículo | Plataforma de control C-UAS | Seguimiento y verificación de EO/IR | ¡Consigue una defensa experta con drones!,.next-five-pages-v2/server/app/es/products.html
/es/products/composite-electro-optical-tracking-system,es,product_detail,strong,100,Electro-Optical EO seguimiento sistema,full_inventory,970,4,1,5,4,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,84,P3 保持监测,缺少 FAQ / 采购问题解答模块,增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Electro-Optical (EO) seguimiento sistema | N-TET,Electro-Optical EO seguimiento sistema,Electro-Optical EO seguimiento sistema Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next-five-pages-v2/server/app/es/products/composite-electro-optical-tracking-system.html
/es/products/directional-rf-event-logging,es,product_detail,strong,100,Directional RF RF signal analyzers,full_inventory,983,4,1,5,4,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,84,P3 保持监测,缺少 FAQ / 采购问题解答模块,增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Directional RF RF signal analyzers | N-TET,Directional RF RF signal analyzers,Directional RF RF signal analyzers Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next-five-pages-v2/server/app/es/products/directional-rf-event-logging.html
/es/products/directional-rf-interference-device,es,product_detail,strong,100,Directional RF Jammer,full_inventory,947,4,1,5,4,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,84,P3 保持监测,缺少 FAQ / 采购问题解答模块,增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Directional RF Jammer | N-TET,Directional RF Jammer,Directional RF Jammer Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next-five-pages-v2/server/app/es/products/directional-rf-interference-device.html
/es/products/emergency-search-rescue-drone,es,product_detail,strong,100,thermal drones for search and rescue,full_inventory,916,4,1,5,4,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,84,P3 保持监测,缺少 FAQ / 采购问题解答模块,增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Emergencia búsqueda & rescate dron | N-TET,Emergencia búsqueda & rescate dron,Emergencia búsqueda & rescate dron Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next-five-pages-v2/server/app/es/products/emergency-search-rescue-drone.html
